student_id,age,gender,school_type,family_income,urban_rural,previous_exam_score,previous_gpa,attendance_percentage,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,online_learning_hours,study_consistency,practice_tests_completed,sleep_hours,daily_screen_time,physical_activity_hours,stress_level,internet_access,online_course_hours,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score,performance_grade,pass_status,performance_level
STU_000615,15,Female,Public,High,Rural,81.87,3.23,81.34,65.18,Medium,2.15,1.71,1,0.58,Medium,4,6.8,3.67,0.54,10,1,7.48,Medium,28,90,72,100,10,78.04,B,Pass,Medium
STU_000616,16,Female,Private,Middle,Rural,65.98,2.79,77.22,58.51,Low,2.83,1.78,0,0.83,High,11,6.23,5.07,5.63,10,1,1.47,Medium,9,93,60,86.22,9.04,63.26,D,Pass,Medium
STU_000617,17,Female,Private,Middle,Urban,90.04,,78.93,61.03,Medium,0.77,0.66,0,0.72,Medium,4,7.11,4.89,0.45,9,1,1.19,Hard,2,89,31,62.99,9.87,34.45,F,Fail,Low
STU_000618,14,Male,Public,Low,Urban,66.51,2.7,71.44,66.23,Medium,4.36,2.37,0,1.35,Low,4,5.82,6.46,2.25,10,1,1.93,Medium,28,98,64,83.87,10,63.55,D,Pass,Medium
STU_000619,14,Female,Public,High,Urban,75.06,3.03,91.33,85.33,Low,6.58,3.63,0,4.19,High,8,7.68,4.55,3.17,9,1,3.2,Hard,3,89,65,100,9.72,78.57,B,Pass,Medium
STU_000620,18,Female,Public,Middle,Suburban,85.03,,85.94,56.56,High,2.4,1.92,1,0.33,Medium,9,6.91,5.36,1.23,10,1,4.35,Easy,10,94,91,75.21,9.17,96.37,A,Pass,High
STU_000621,16,Female,Public,High,Suburban,83.26,3.26,82.7,64.44,Medium,2.64,2.29,1,2.96,High,8,7.71,5.83,5.38,10,0,9.12,Medium,18,94,84,82.41,8.93,89.88,A,Pass,High
STU_000622,16,Female,Public,Middle,Urban,89.12,3.72,69.63,50.29,Low,0.72,0.39,0,1.65,High,6,6.98,7.03,12,10,1,1.56,Medium,25,97,49,73.47,8.92,49.27,F,Fail,Low
STU_000623,18,Female,Charter,Middle,Rural,78.39,3.11,79.38,59.17,Medium,1.9,1.13,0,3.03,Low,5,8.78,5.34,0.3,10,1,1.9,Medium,15,96,65,84.49,10,70.21,C,Pass,Medium
STU_000624,17,Female,Private,Middle,Urban,58.8,2.27,83.66,48.81,Medium,2.07,1.57,1,0.48,Low,9,8.55,6.47,0.6,10,1,1.87,Easy,23,89,73,88.56,10,79.6,B,Pass,Medium
STU_000625,16,Male,Public,Lower-Middle,Urban,63.45,2.68,92.06,88.32,Medium,4.02,2.71,1,0.95,High,4,7.72,3.75,4.75,10,1,2.55,Easy,7,95,70,76,8.45,70.85,C,Pass,Medium
STU_000626,14,Male,Private,Lower-Middle,Urban,47.36,1.97,91.91,69.96,Medium,3.84,2.16,0,4.65,Low,10,7.73,8.58,2.57,9,1,5.1,Easy,14,89,54,,9.01,57.12,D,Pass,Low
STU_000627,14,Male,Public,Upper-Middle,Urban,53.56,2.14,75.88,72.68,High,2.13,1.56,0,2.85,Medium,6,7.39,7.45,0.31,8,1,1.15,Easy,17,100,58,94.63,10,56.49,D,Pass,Low
STU_000628,15,Female,Public,Lower-Middle,Urban,84.02,,86.95,55.69,Medium,2.63,1.87,0,6.54,Medium,8,6.12,6.42,6.22,10,1,0.33,Easy,29,100,82,,10,82.1,B,Pass,High
STU_000629,16,Male,Public,Lower-Middle,Rural,67.08,2.54,82.15,81.48,Medium,1.81,1.13,0,1.34,High,5,7.25,2.84,0.1,10,1,9.01,Medium,30,87,54,96.67,10,61.34,D,Pass,Medium
STU_000630,17,Male,Public,Upper-Middle,Suburban,77.78,3.51,79.65,72.76,Medium,4.03,2.33,0,2.06,Low,2,7.37,5.99,0.97,10,1,8.38,Medium,9,98,64,53.49,10,70.03,C,Pass,Medium
STU_000631,18,Male,Public,Upper-Middle,Suburban,64.68,2.44,91.13,65.35,High,1.95,1.72,1,0.63,Low,6,8.37,5.34,0.54,10,1,8.15,Medium,15,100,50,44.17,9.67,51.38,D,Pass,Low
STU_000632,18,Male,Private,Low,Urban,88.42,3.66,86.14,73.29,Medium,3.21,2.2,0,1.35,Medium,3,9.37,6.95,7.98,10,1,1.48,Easy,18,86,70,,10,80.77,B,Pass,High
STU_000633,17,Female,Private,Middle,Urban,70.19,2.81,88.51,68.75,Medium,2.04,1.03,0,1.37,Medium,4,9.88,5.71,10.27,10,1,2.68,Medium,30,93,50,,10,53.6,D,Pass,Low
STU_000634,20,Male,Private,Upper-Middle,Suburban,88.67,3.78,85.69,66.75,High,5.52,3.37,1,1.54,Low,5,7.09,7.34,6.16,10,1,10.8,Easy,13,89,84,,7.92,94.68,A,Pass,High
STU_000635,19,Male,Charter,Upper-Middle,Rural,86.07,3.23,92.22,71.35,Medium,2.92,1.81,0,0.57,Medium,3,6.79,2.69,11.47,10,1,2.68,Medium,22,96,63,74.32,7.33,68.79,C,Pass,Medium
STU_000636,15,Female,Public,Upper-Middle,Suburban,63.54,2.67,80.79,76.62,High,5.14,4.09,0,2.91,Medium,7,6.4,4.34,2.84,10,1,3.88,Medium,20,88,65,,8.64,76.65,B,Pass,Medium
STU_000637,18,Female,Public,Upper-Middle,Rural,71.34,2.74,85.85,74.73,Medium,4.79,2.96,0,0.77,Medium,6,5.96,1,2.39,10,1,1.64,Medium,4,99,46,51.14,10,47.99,F,Fail,Low
STU_000638,16,Male,Public,Lower-Middle,Urban,42.07,1.95,80.82,48.72,High,3.02,2.13,1,0.07,Medium,2,7.2,8.14,1.31,10,1,13.18,Hard,14,95,33,58.78,10,35.57,F,Fail,Low
STU_000639,15,Female,Private,Middle,Urban,60.29,2.32,94.2,76.5,Medium,5.14,3.22,1,4.56,Low,4,7.3,5.48,8.43,10,1,7.4,Medium,8,95,52,59.4,10,53.33,D,Pass,Low
STU_000640,16,Male,Public,Upper-Middle,Urban,68.2,2.92,71.59,65.4,Low,2.51,2,1,0.18,Medium,4,9.51,4.03,0.04,10,1,8.06,Hard,30,94,52,,7.22,53.95,D,Pass,Low
STU_000641,20,Female,Charter,Lower-Middle,Urban,74.62,2.88,87.33,84,Low,4.5,3.29,0,5.67,Medium,3,5.73,5.72,6.92,10,1,0.16,Medium,28,92,55,,10,60.82,D,Pass,Medium
STU_000642,14,Male,Public,Low,Suburban,45.44,1.91,60.07,46.33,Low,3.41,2.29,0,0.31,Medium,4,6.75,4.96,5.12,8,1,3.07,Easy,16,93,51,72.72,7.44,52.41,D,Pass,Low
STU_000643,15,Male,Private,Low,Urban,84.46,3.45,82.09,78.07,Low,2.75,1.89,0,0.81,Medium,6,6.32,6.29,1.11,10,1,3.58,Hard,21,85,55,98.2,8.88,64.95,D,Pass,Medium
STU_000644,18,Male,Private,Upper-Middle,Urban,89.82,3.53,88.21,76.71,Low,2.69,1.91,0,2.98,Low,10,4.49,7.16,0.03,10,1,0.28,Easy,8,92,72,80.41,10,75.55,B,Pass,Medium
STU_000645,15,Male,Private,Upper-Middle,Suburban,79.14,,88.74,63.93,High,1.18,0.66,0,0.35,Low,1,5.83,2.49,0.78,10,1,1.36,Medium,11,95,57,,10,61.31,D,Pass,Medium
STU_000646,15,Male,Public,Middle,Urban,70.83,2.71,99.24,87.04,Low,1.87,1.16,0,0.57,High,7,6.37,7.14,0.92,8,1,2.65,Medium,27,97,75,59.93,5.85,78.63,B,Pass,Medium
STU_000647,15,Male,Public,Middle,Urban,69.41,2.71,68.14,66.99,Medium,4.51,2.36,1,3.27,Medium,6,5.86,4.58,5.53,9,1,4.87,Medium,18,91,55,83.65,9.04,63.42,D,Pass,Medium
STU_000648,19,Female,Public,Lower-Middle,Urban,52.54,2.43,84.65,86.34,Medium,5.45,4.88,0,3.85,High,5,4.46,5.08,1.76,10,1,1.33,Hard,29,98,48,100,9.38,47.65,F,Fail,Low
STU_000649,15,Male,Public,Lower-Middle,Suburban,68.11,2.61,82.6,55.28,High,3.02,2.7,0,4.1,Low,5,7.25,6.52,4.49,9,1,0.97,Medium,26,99,73,85.12,7.17,71.34,C,Pass,Medium
STU_000650,16,Female,Public,Middle,Urban,67.77,2.65,85.61,65.73,High,2.14,1.45,1,1.14,Medium,5,8.6,5.84,0.4,10,1,7.91,Medium,28,86,40,83.29,10,49.01,F,Fail,Low
STU_000651,14,Female,Private,Upper-Middle,Suburban,74.18,3.05,81.07,77.56,High,7.07,5.94,1,0.05,High,7,7.29,1.69,4.76,10,1,2.11,Medium,18,100,70,73.63,8.07,70.43,C,Pass,Medium
STU_000652,20,Male,Private,Upper-Middle,Urban,74.64,2.81,75.63,65.18,Medium,1.07,0.74,1,2.05,Medium,5,7.38,4.04,1.48,8,1,0.51,Easy,5,99,57,100,9.45,59.09,D,Pass,Low
STU_000653,17,Female,Private,Low,Urban,73.51,2.88,,87.18,High,2.66,1.81,0,0.35,High,6,7.03,7.17,2.14,10,1,1.84,Hard,10,86,55,67.98,10,63.95,D,Pass,Medium
STU_000654,15,Male,Private,Upper-Middle,Suburban,76.6,3.32,,57.16,Medium,3,1.58,0,0.13,Medium,3,7.58,7.18,2.77,10,1,8.47,Easy,11,85,57,,10,68.64,C,Pass,Medium
STU_000655,18,Female,Private,Middle,Rural,60.04,2.17,,59.85,High,1.39,1.21,1,0.15,Medium,2,5.89,8.99,4.94,10,1,6.37,Medium,29,96,37,94.58,9.01,36.5,F,Fail,Low
STU_000656,15,Female,Private,Lower-Middle,Suburban,64.35,2.59,90.92,61.5,Medium,0.5,0.27,1,1.15,Low,6,8,4.02,0.79,8,1,3.69,Hard,15,98,52,61.52,9.32,53.05,D,Pass,Low
STU_000657,18,Female,Public,Upper-Middle,Suburban,62.13,,,67.63,Medium,4.6,3.46,1,6.42,Low,8,8.75,5.33,2.41,10,1,2.2,Medium,10,88,77,80.22,4.96,84.3,B,Pass,High
STU_000658,16,Female,Public,Lower-Middle,Suburban,79.15,3.19,88.96,57.34,Low,2.21,1.15,0,1.22,Low,1,7.48,6.41,1.27,9,1,8.97,Medium,20,100,58,98.04,10,59.72,D,Pass,Low
STU_000659,18,Male,Charter,Lower-Middle,Rural,57.25,2.38,84.51,57.13,Medium,1.06,0.58,0,1.31,High,8,5.73,4.5,1.37,10,1,3.17,Hard,10,89,47,95.53,9.2,54.65,D,Pass,Low
STU_000660,17,Male,Private,Low,Urban,65.82,2.62,,64.93,Medium,1.73,1.15,0,2.6,High,6,7.33,4.19,0.56,10,1,6.85,Medium,30,100,70,73.94,8.87,68.09,C,Pass,Medium
STU_000661,14,Male,Public,Middle,Suburban,65.8,2.78,94.41,75.49,High,1.34,0.67,1,1.7,Medium,7,7.27,8.33,5.77,10,1,0.33,Easy,2,97,48,86.12,10,51.51,D,Pass,Low
STU_000662,18,Male,Public,Middle,Suburban,63.98,2.46,78.38,66.67,Medium,3.2,2.31,1,0.6,Medium,9,8.91,7.34,6.5,10,1,0.5,Easy,18,92,78,100,9.98,84.05,B,Pass,High
STU_000663,18,Female,Private,Low,Urban,69.99,2.86,68.32,72.78,Medium,3.99,2.08,0,2.45,Medium,7,5.66,4.64,1.45,9,1,2.19,Medium,15,89,53,39.34,8.97,58.76,D,Pass,Low
STU_000664,14,Female,Charter,Low,Urban,65.37,2.42,,68.17,Medium,2.31,1.79,1,4.19,Medium,5,8.25,7.18,4.27,10,1,13.67,Easy,27,91,57,88.99,9.23,60.76,D,Pass,Medium
STU_000665,17,Female,Public,Lower-Middle,Rural,79.38,,73.13,69.1,High,7.36,5.88,0,0.99,Medium,5,6.81,2.89,0.64,10,1,2.54,Medium,21,99,75,55.02,9.3,76.11,B,Pass,Medium
STU_000666,15,Female,Private,Lower-Middle,Urban,59.81,2.23,89.36,90.42,Low,3.91,2.02,0,3.52,High,4,5.68,5.83,0.34,10,1,1.67,Easy,12,96,60,90.32,10,64.15,D,Pass,Medium
STU_000667,18,Male,Private,Lower-Middle,Suburban,87.2,3.23,94.36,79.34,Medium,3.69,2.2,0,3.58,Medium,7,5.22,3.57,5.37,10,1,0.54,Easy,4,97,69,66.83,8.14,72.19,C,Pass,Medium
STU_000668,14,Female,Public,Middle,Rural,65.69,2.57,84.39,54.86,High,0.62,0.36,0,3.43,Medium,4,6.45,6.77,1.73,10,1,0.63,Hard,28,94,31,66.54,9.89,31.98,F,Fail,Low
STU_000669,16,Male,Public,Lower-Middle,Urban,65.53,2.82,86.34,72.93,Medium,2.62,2.27,1,2.13,Medium,6,6.03,5.15,0.85,10,1,4.37,Hard,15,92,48,50.37,8.61,51.14,D,Pass,Low
STU_000670,14,Male,Private,Middle,Rural,81.42,3.2,98.68,88.59,Medium,6.55,4.1,1,0.02,High,10,5.82,5.28,6.76,10,1,2.59,Hard,15,91,66,63.84,10,73.17,C,Pass,Medium
STU_000671,16,Male,Private,Middle,Rural,53.64,2.4,97.3,79.24,Low,2.4,1.43,0,7.42,High,5,4.59,3.29,1.42,10,1,0.63,Easy,1,94,45,94.01,9.54,49,F,Fail,Low
STU_000672,17,Male,Private,Low,Suburban,91.82,3.72,59.73,52.45,Medium,1.53,1.06,0,0.08,Medium,5,5.6,1.36,0.48,10,1,0.19,Hard,30,100,62,91.53,8.84,61.74,D,Pass,Medium
STU_000673,15,Male,Private,Low,Suburban,44.01,1.76,78.65,64.3,Low,5.96,3.64,0,1.47,Medium,6,7.69,4.62,1.14,10,1,3.04,Easy,17,92,61,95.37,10,66.56,C,Pass,Medium
STU_000674,14,Male,Private,Lower-Middle,Suburban,58.9,2.7,,58.17,Medium,2.78,1.86,1,1.79,Medium,3,5.77,5.64,4.82,10,0,0.45,Hard,20,96,43,93.72,9.82,44.76,F,Fail,Low
STU_000675,20,Other,Charter,High,Suburban,82.34,3.19,86.2,58.47,Medium,0.57,0.42,1,1.38,Medium,7,6.47,5.92,0.33,10,1,1.95,Medium,13,86,45,66.56,10,50.74,D,Pass,Low
STU_000676,20,Female,Private,Upper-Middle,Suburban,64.74,2.54,84.08,51.82,Low,1.59,0.92,0,0.9,Medium,4,6.8,6.24,0.68,10,1,1.3,Medium,30,94,44,84.41,9.84,48.12,F,Fail,Low
STU_000677,19,Female,Private,Low,Rural,71.21,3.02,85.77,72.38,Low,3.19,2.82,0,0.73,Medium,8,5.6,3.44,0.36,10,1,2.88,Hard,1,96,31,,10,31.28,F,Fail,Low
STU_000678,18,Male,Private,Lower-Middle,Suburban,59.33,2.08,84.21,74.95,High,2.89,2.08,0,1.53,Medium,3,6.18,1.77,1.21,10,0,0.2,Hard,1,95,29,76.47,8.34,30.08,F,Fail,Low
STU_000679,17,Male,Public,Lower-Middle,Rural,72.34,2.89,75.3,61.88,High,2.86,1.88,0,2.48,High,7,5.7,5.21,1.63,10,1,1.81,Hard,6,91,40,56.29,9.28,47.3,F,Fail,Low
STU_000680,14,Male,Private,Lower-Middle,Urban,70.51,,79.38,43.32,Medium,0.99,0.79,0,0.07,Low,3,6.85,5.13,1,10,1,2.84,Hard,17,87,33,81.56,10,39.81,F,Fail,Low
STU_000681,20,Female,Public,High,Suburban,72.52,3.07,82.57,70.41,Low,5.21,4.59,1,2.95,Medium,4,6.54,7.64,3.6,10,1,11.64,Medium,18,95,81,100,9.53,82.39,B,Pass,High
STU_000682,18,Female,Charter,Upper-Middle,Suburban,72.5,2.91,,51.61,High,1.87,1.52,1,0.45,Medium,11,7.08,4.06,2.45,10,1,3.28,Hard,30,86,56,83.59,10,67.05,C,Pass,Medium
STU_000683,20,Male,Public,Lower-Middle,Urban,76.85,3.14,86.02,73.93,Low,3.9,2.42,1,0.71,Low,6,6.06,3.72,0.35,7,1,0.61,Hard,23,99,66,61.62,4.84,63.12,D,Pass,Medium
STU_000684,14,Female,Private,Lower-Middle,Suburban,81.12,3.28,97.64,74.71,Medium,2.56,2.03,1,0.78,Medium,6,8.53,4.76,2.23,10,1,12.04,Hard,27,89,78,85.07,8.1,88.27,A,Pass,High
STU_000685,16,Male,Public,Lower-Middle,Suburban,70.3,2.71,86.6,98.26,High,2.48,2.08,1,2.97,High,3,6.89,8.81,0.57,10,1,4.2,Easy,11,95,52,,10,53.26,D,Pass,Low
STU_000686,14,Male,Public,Middle,Urban,77.92,3.02,100,67.87,Medium,1.51,1.12,1,1.17,Medium,3,6.78,8.59,2.23,9,1,1.94,Medium,10,97,54,95.21,8.76,57.65,D,Pass,Low
STU_000687,19,Other,Public,Low,Suburban,59.82,2.63,83.61,65.68,High,2.36,1.57,0,1.47,Medium,4,4.25,5.36,0.88,9,1,5.21,Hard,8,95,46,79.55,9.93,46.83,F,Fail,Low
STU_000688,14,Male,Public,Lower-Middle,Urban,70.56,2.94,81.19,61.3,Medium,5.32,3.43,0,2.6,High,12,7.9,3.98,0.58,10,1,0.17,Hard,17,90,58,87.87,8.81,65.08,C,Pass,Medium
STU_000689,14,Female,Public,Low,Urban,58.7,2.26,79.58,64.27,Medium,1.68,0.84,1,0.31,High,4,7.35,7.15,6.59,8,1,0.46,Medium,29,87,52,86.93,8.31,56.68,D,Pass,Low
STU_000690,19,Female,Public,Middle,Rural,70.05,2.75,66.23,56.09,Medium,2.88,2.33,0,3.87,Medium,3,6.64,6.15,2.81,10,1,0.47,Hard,27,86,45,100,9.6,50.69,D,Pass,Low
STU_000691,17,Male,Private,Low,Suburban,80.06,3.37,73.62,58.98,Medium,2.41,1.63,0,0.07,High,5,8.5,2.29,0.25,8,1,2.13,Medium,20,88,71,57.57,10,81.17,B,Pass,High
STU_000692,14,Other,Public,High,Urban,77.35,2.95,91.31,77.78,Medium,1.19,0.62,0,0.51,Medium,4,4.73,5.3,5.17,10,1,3.03,Hard,12,89,37,63.88,10,43.77,F,Fail,Low
STU_000693,19,Male,Public,Upper-Middle,Urban,70.89,2.64,87.32,73.76,Low,5.65,3.38,0,0.19,High,10,8.4,1.88,1.52,10,1,2.96,Hard,8,92,63,86.31,8.94,68.03,C,Pass,Medium
STU_000694,18,Male,Private,Upper-Middle,Rural,83.43,3.43,94.85,69.92,High,2.28,1.38,0,2.6,Medium,7,7.44,4.72,1.43,9,0,7.72,Medium,17,85,51,56.41,8.19,62.73,D,Pass,Medium
STU_000695,16,Male,Public,Middle,Urban,64.3,2.64,,68.71,Medium,1.92,1.54,1,2.26,Medium,3,8.85,7.65,2.28,10,1,4.22,Easy,5,94,77,85.99,9.32,79.64,B,Pass,Medium
STU_000696,16,Male,Public,Upper-Middle,Suburban,78.26,2.98,90.37,95.64,Low,4.65,2.87,0,1,Medium,6,5.11,4.14,2.93,10,1,5.26,Easy,7,90,80,81.14,10,89.09,A,Pass,High
STU_000697,14,Male,Public,High,Urban,67.78,2.54,91.64,78.47,High,0.5,0.43,1,1.15,Medium,6,7.53,7.26,0.63,10,1,1.58,Medium,14,96,66,100,9.89,67.82,C,Pass,Medium
STU_000698,17,Female,Public,Upper-Middle,Suburban,53.07,2.39,98.3,81.87,High,6.31,3.88,0,2.77,Medium,12,7.59,5.47,5.78,10,1,7.95,Medium,22,98,72,80.81,10,73.83,C,Pass,Medium
STU_000699,17,Male,Public,Middle,Urban,64.43,,,57.19,Medium,1.11,0.58,0,2.08,Medium,5,6.47,6.05,0.81,9,1,2.64,Hard,29,94,52,87.61,7.42,57.24,D,Pass,Low
STU_000700,18,Male,Private,Lower-Middle,Rural,65.2,2.62,92.41,80.93,Medium,5.95,4.58,0,1.22,High,5,6.09,5.34,0.91,10,1,5.57,Hard,4,94,36,60.31,10,40.69,F,Fail,Low
STU_000701,14,Male,Private,Upper-Middle,Suburban,75.51,3.18,87.43,65.13,Low,1.69,1.07,0,2.86,Low,2,6.11,1,6.53,7,1,0.96,Hard,18,98,61,56.68,3.94,61.73,D,Pass,Medium
STU_000702,16,Male,Private,Lower-Middle,Rural,61.09,,85.32,65.23,Medium,1.22,0.82,1,2.1,Medium,9,7.34,1.05,0.17,10,1,9.9,Medium,2,89,43,70.63,9.58,48.53,F,Fail,Low
STU_000703,17,Female,Public,Lower-Middle,Urban,70.7,2.88,82.62,43.12,Low,2.48,1.75,0,2.93,Medium,2,7.19,2.47,1.42,10,1,0.03,Hard,19,95,44,53.71,10,46.16,F,Fail,Low
STU_000704,14,Female,Public,Low,Rural,57,,98.94,92.41,Low,1.55,0.84,0,2.54,Medium,5,6.65,4.46,2.51,10,1,4.78,Hard,17,90,57,100,9.9,63.58,D,Pass,Medium
STU_000705,20,Female,Public,Upper-Middle,Urban,60.37,2.38,76.2,79.52,Low,3.21,2.82,1,0.03,Medium,3,8.89,4.15,5.34,9,1,0.15,Easy,9,93,65,71.28,8.89,67.63,C,Pass,Medium
STU_000706,17,Male,Private,Middle,Urban,90.94,3.86,80.89,71.66,Medium,2.68,1.48,1,0.16,High,7,9.55,4.63,2.59,10,1,1.77,Medium,12,100,82,94.13,10,80.6,B,Pass,High
STU_000707,19,Female,Public,Middle,Urban,56.56,2.59,73.85,68.61,Medium,2.89,1.82,0,0.26,Medium,4,6.2,5.96,4.51,8,1,2.2,Easy,27,92,41,79.59,9.41,47.17,F,Fail,Low
STU_000708,20,Male,Charter,Low,Urban,73.59,2.95,82.25,62.21,Medium,3.39,1.92,1,1.15,Medium,10,7.52,1,10.85,7,1,0.21,Medium,2,95,68,83.95,7.11,72.99,C,Pass,Medium
STU_000709,17,Male,Public,Lower-Middle,Suburban,55.86,2.44,72.16,72.52,Medium,2.27,1.15,1,2.49,Medium,8,5.92,5.62,0.56,8,1,0.64,Easy,29,91,54,94.03,8.79,61.07,D,Pass,Medium
STU_000710,16,Female,Public,Lower-Middle,Urban,77.75,3.16,85.68,81.18,High,3.8,2.04,0,0.6,Medium,8,7.44,2.53,1.21,10,1,0.64,Easy,22,94,70,77.83,10,74.35,C,Pass,Medium
STU_000711,15,Female,Public,Low,Urban,69.58,2.69,83.57,55.08,Low,3.66,2.33,0,4.19,Low,7,6.39,5.84,0.99,10,1,2.04,Hard,28,100,63,54.58,9.32,62.53,D,Pass,Medium
STU_000712,20,Male,Private,Middle,Rural,74.24,2.82,92.01,52.8,Medium,2.08,1.2,1,1.44,Low,8,7.41,2.72,4.32,9,1,2.84,Medium,26,87,53,69.12,4.58,61.32,D,Pass,Medium
STU_000713,18,Female,Public,Lower-Middle,Urban,76.86,3.06,73.18,69.81,Medium,3.81,2.45,0,0.44,Medium,5,8.21,6.87,1.41,8,1,1.85,Medium,17,91,73,91.69,6.84,78.09,B,Pass,Medium
STU_000714,18,Female,Charter,Low,Urban,87.32,3.28,82.96,50.34,High,0.75,0.46,0,1.04,Medium,7,6.93,4.13,0.96,10,1,1.65,Hard,12,90,59,100,8.71,64.68,D,Pass,Medium
STU_000715,16,Female,Public,Middle,Urban,62.89,2.14,,54.25,Low,1.23,0.92,1,3.84,Medium,5,6.17,6.21,5.95,10,1,11.54,Easy,19,100,56,64.55,10,53.89,D,Pass,Low
STU_000716,17,Male,Public,Low,Urban,70.97,2.9,83.13,73.14,Medium,6.92,6.12,0,0.17,Medium,8,7.65,5.63,0.98,10,1,0.3,Medium,3,92,73,,9.01,78.22,B,Pass,Medium
STU_000717,14,Male,Public,Middle,Suburban,69.27,2.84,90.11,50.74,Medium,2.51,2.24,0,0.2,High,5,8.35,3.19,0.62,7,1,1.21,Medium,25,86,54,81.22,8.74,64.72,D,Pass,Medium
STU_000718,17,Male,Private,Lower-Middle,Urban,88.26,,95.36,83.79,Low,4.52,2.49,0,0.51,Medium,11,5.57,5.17,0.91,9,1,1.42,Hard,9,94,62,69.24,9.4,67.71,C,Pass,Medium
STU_000719,16,Female,Public,Middle,Urban,75.64,2.83,,65.78,High,2.81,1.64,0,0.1,Low,6,7.59,3.29,8.42,10,1,6.26,Easy,30,85,64,58.06,7.2,75.3,B,Pass,Medium
STU_000720,18,Female,Public,Lower-Middle,Suburban,83.27,3.11,80.96,69.15,Low,2.89,2.07,0,1.16,Medium,5,4.96,3.87,2.02,9,1,1.9,Medium,1,87,36,94.37,10,45.28,F,Fail,Low
STU_000721,17,Male,Charter,Lower-Middle,Urban,61.52,2.54,96.74,76.98,Medium,1.8,0.95,0,0.33,Medium,7,4.14,5.07,3.18,10,1,1.49,Easy,1,94,40,,10,41.16,F,Fail,Low
STU_000722,18,Male,Public,Middle,Rural,70.25,2.49,100,87.07,Medium,2.21,1.29,0,4.54,Low,2,5.47,9.43,10.52,8,1,1.91,Easy,18,85,56,99.73,10,64.1,D,Pass,Medium
STU_000723,20,Female,Public,Lower-Middle,Urban,63.59,2.51,91.31,72.64,Low,1.52,0.76,0,4.19,Medium,7,8.03,6.26,9.58,10,1,2.47,Easy,21,98,60,73.42,8.25,62.96,D,Pass,Medium
STU_000724,14,Female,Public,Middle,Urban,84.32,3.48,100,81.81,Medium,2.52,1.27,0,1.56,High,2,6.73,6.81,2.73,10,1,5.85,Easy,28,99,75,97.59,10,76.59,B,Pass,Medium
STU_000725,20,Female,Public,Upper-Middle,Rural,56.8,2.29,89.45,87.36,Medium,5.59,2.89,0,2.83,Low,5,6.53,1,0.98,10,1,0.61,Medium,13,92,59,,7.86,60.31,D,Pass,Medium
STU_000726,18,Female,Charter,Low,Rural,65.82,2.24,82.31,83.25,Medium,1.96,1.75,0,2.76,Medium,3,7.74,4.58,5.17,8,1,1.04,Medium,3,85,42,44.35,9.75,51.53,D,Pass,Low
STU_000727,18,Male,Public,Middle,Urban,63.34,2.58,92.88,74.18,High,3.84,2.91,1,1.42,Low,4,6.57,5.79,1.11,10,1,0.47,Easy,21,100,64,,9.72,63.95,D,Pass,Medium
STU_000728,15,Male,Public,Upper-Middle,Urban,78.65,3.24,,87.6,Medium,8.61,4.59,0,2.88,Medium,4,7.68,5.19,0.57,10,1,1.31,Medium,2,85,48,74.57,10,57.46,D,Pass,Low
STU_000729,15,Male,Private,Low,Urban,70.45,2.64,,71.11,Low,5.76,3.61,0,0.76,Medium,9,7.57,5.48,8.49,8,1,7.69,Medium,15,89,74,76.53,10,84.18,B,Pass,High
STU_000730,20,Female,Public,Low,Urban,61.83,2.5,87.13,42.17,Low,1.46,0.8,0,0.24,Medium,5,7.15,9.07,3.8,8,1,1.46,Easy,30,96,60,78.33,6.55,64.55,D,Pass,Medium
STU_000731,19,Female,Public,High,Suburban,56.88,2.12,83.12,80.46,Low,4.42,3.8,0,1.56,Medium,12,7.25,7.21,1.67,10,0,5.43,Medium,8,88,45,76.34,8.87,53.2,D,Pass,Low
STU_000732,20,Male,Private,Upper-Middle,Urban,77.12,3.24,100,81.75,Medium,3.56,2.16,0,0.6,Medium,1,6.93,4.72,2.66,10,0,0.67,Easy,21,93,71,86.5,7.34,75.97,B,Pass,Medium
STU_000733,15,Male,Charter,Low,Suburban,71.61,2.72,78.52,68.26,Low,3.55,2.55,0,2.21,Medium,6,5.3,3.33,0.94,10,1,2.37,Easy,26,87,60,81.47,9.37,71.49,C,Pass,Medium
STU_000734,18,Other,Public,Lower-Middle,Rural,69.76,2.58,89.62,65.26,Medium,1.61,1.35,0,3.7,Medium,6,7.75,7.02,0.74,10,1,5.51,Medium,10,100,84,84.94,9.24,83.95,B,Pass,High
STU_000735,16,Male,Private,Low,Urban,76.36,2.97,68.89,57.17,Medium,4.7,2.84,0,0.17,High,3,6.66,5.8,3.43,10,1,9.2,Medium,10,94,60,70.68,7.6,64.12,D,Pass,Medium
STU_000736,20,Male,Public,Low,Urban,74.49,3.06,89.96,77.34,Medium,2.09,1.57,0,4.4,Low,3,7.15,3.47,1.08,10,1,3.08,Hard,30,98,61,88.62,9.36,62.31,D,Pass,Medium
STU_000737,18,Male,Public,Low,Suburban,59.77,2.2,88.48,51.26,Medium,0.81,0.53,0,2.15,Low,4,6.22,5.71,1.51,8,1,3.75,Medium,8,93,52,100,8.84,56.87,D,Pass,Low
